instruction,type,level,score,total_tools_expected,total_tools_matched,tools_called,expected_tools,matching_details,matched_tools,unmatched_tools,timestamp
Show me the full configuration specifications for the KM32DSL transformation.,single_tool,1,1.0,1,1,curl_transformation_by_Name_tool({'query': 'KM32DSL'}),curl_transformation_by_Name_tool(KM32DSL),Matched: curl_transformation_by_Name_tool(KM32DSL) with curl_transformation_by_Name_tool({'query': 'KM32DSL'}),"[{'tool_name': 'curl_transformation_by_Name_tool', 'arguments': {'query': 'KM32DSL'}}]",[],2025-03-06T21:05:52.511440
What are the configuration parameters for the PNML2XML transformation?,single_tool,1,1.0,1,1,curl_transformation_by_Name_tool({'query': 'PNML2XML'}),curl_transformation_by_Name_tool(PNML2XML),Matched: curl_transformation_by_Name_tool(PNML2XML) with curl_transformation_by_Name_tool({'query': 'PNML2XML'}),"[{'tool_name': 'curl_transformation_by_Name_tool', 'arguments': {'query': 'PNML2XML'}}]",[],2025-03-06T21:05:55.241156
Can you show the detailed settings configured for the Mantis2XML transformation?,single_tool,1,1.0,1,1,curl_transformation_by_Name_tool({'query': 'Mantis2XML'}),curl_transformation_by_Name_tool(Mantis2XML),Matched: curl_transformation_by_Name_tool(Mantis2XML) with curl_transformation_by_Name_tool({'query': 'Mantis2XML'}),"[{'tool_name': 'curl_transformation_by_Name_tool', 'arguments': {'query': 'Mantis2XML'}}]",[],2025-03-06T21:05:57.261852
Apply XML2Ant to the data in ./atl_zoo/Ant2Maven/example/build1.xmi.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'})","curl_apply_transformation_tool(['XML2Ant', './atl_zoo/Ant2Maven/example/build1.xmi'])","Matched: curl_apply_transformation_tool(['XML2Ant', './atl_zoo/Ant2Maven/example/build1.xmi']) with curl_apply_transformation_tool({'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'}}]",[],2025-03-06T21:06:03.508135
Apply SimpleClass2SimpleRDBMS to ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi immediately.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'])","Matched: curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi']) with curl_apply_transformation_tool({'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}}]",[],2025-03-06T21:06:08.108820
Transform ./atl_zoo/KM32EMF/Sample-KM3.xmi using KM32EMF as the method.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'KM32EMF,./atl_zoo/KM32EMF/Sample-KM3.xmi'}) | curl_apply_transformation_tool({'input_str': 'KM32EMF,./atl_zoo/KM32EMF/Sample-KM3.xmi'}) | curl_apply_transformation_tool({'input_str': 'KM32EMF,./atl_zoo/KM32EMF/Sample-KM3.xmi'})","curl_apply_transformation_tool(['KM32EMF', './atl_zoo/KM32EMF/Sample-KM3.xmi'])","Matched: curl_apply_transformation_tool(['KM32EMF', './atl_zoo/KM32EMF/Sample-KM3.xmi']) with curl_apply_transformation_tool({'input_str': 'KM32EMF,./atl_zoo/KM32EMF/Sample-KM3.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'KM32EMF,./atl_zoo/KM32EMF/Sample-KM3.xmi'}}]",[],2025-03-06T21:06:11.373064
Implement KM32DSL on the data at ./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'})","curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'])","Matched: curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi']) with curl_apply_transformation_tool({'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'}}]",[],2025-03-06T21:06:17.400620
Use PNML2XML on ./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi for the transformation.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'PNML2XML,./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'})","curl_apply_transformation_tool(['PNML2XML', './atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'])","Matched: curl_apply_transformation_tool(['PNML2XML', './atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi']) with curl_apply_transformation_tool({'input_str': 'PNML2XML,./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'PNML2XML,./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'}}]",[],2025-03-06T21:06:22.986401
Execute the Mantis2XML algorithm on ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'])","Matched: curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi']) with curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}}]",[],2025-03-06T21:06:30.675442
Convert the model contained within ./atl_zoo/Ant2Maven/example/build1.xmi by applying XML2Ant.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'})","curl_apply_transformation_tool(['XML2Ant', './atl_zoo/Ant2Maven/example/build1.xmi'])","Matched: curl_apply_transformation_tool(['XML2Ant', './atl_zoo/Ant2Maven/example/build1.xmi']) with curl_apply_transformation_tool({'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'}}]",[],2025-03-06T21:06:39.016846
Run SimpleClass2SimpleRDBMS through ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi to produce results.,single_tool,1,0.0,1,0,"curl_apply_transformation_tool({'input_str': 'Run SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'])",No matches,[],"[{'api_name': 'curl_apply_transformation_tool', 'arguments': ['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi']}]",2025-03-06T21:06:42.477780
Apply KM32EMF to every element in ./atl_zoo/KM32EMF/Sample-KM3.xmi.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'KM32EMF,./atl_zoo/KM32EMF/Sample-KM3.xmi'})","curl_apply_transformation_tool(['KM32EMF', './atl_zoo/KM32EMF/Sample-KM3.xmi'])","Matched: curl_apply_transformation_tool(['KM32EMF', './atl_zoo/KM32EMF/Sample-KM3.xmi']) with curl_apply_transformation_tool({'input_str': 'KM32EMF,./atl_zoo/KM32EMF/Sample-KM3.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'KM32EMF,./atl_zoo/KM32EMF/Sample-KM3.xmi'}}]",[],2025-03-06T21:06:45.441141
Perform KM32DSL operation on data at ./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'})","curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'])","Matched: curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi']) with curl_apply_transformation_tool({'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'}}]",[],2025-03-06T21:06:49.124429
Convert the structure of ./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi using PNML2XML technique.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'PNML2XML,./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'})","curl_apply_transformation_tool(['PNML2XML', './atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'])","Matched: curl_apply_transformation_tool(['PNML2XML', './atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi']) with curl_apply_transformation_tool({'input_str': 'PNML2XML,./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'PNML2XML,./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'}}]",[],2025-03-06T21:06:56.478321
Transform ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi with Mantis2XML enabled by default.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'])","Matched: curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi']) with curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}}]",[],2025-03-06T21:07:02.708935
Use XML2Ant as a filter for ./atl_zoo/Ant2Maven/example/build1.xmi.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'})","curl_apply_transformation_tool(['XML2Ant', './atl_zoo/Ant2Maven/example/build1.xmi'])","Matched: curl_apply_transformation_tool(['XML2Ant', './atl_zoo/Ant2Maven/example/build1.xmi']) with curl_apply_transformation_tool({'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'}}]",[],2025-03-06T21:07:09.277339
Execute SimpleClass2SimpleRDBMS from ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi and capture output.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'])","Matched: curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi']) with curl_apply_transformation_tool({'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}}]",[],2025-03-06T21:07:16.076231
Apply transformation rules defined in KM32EMF to ./atl_zoo/KM32EMF/Sample-KM3.xmi.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'KM32EMF,./atl_zoo/KM32EMF/Sample-KM3.xmi'}) | curl_apply_transformation_tool({'input_str': 'Class2Relational,./atl_zoo/KM32EMF/Sample-KM3.xmi'})","curl_apply_transformation_tool(['KM32EMF', './atl_zoo/KM32EMF/Sample-KM3.xmi'])","Matched: curl_apply_transformation_tool(['KM32EMF', './atl_zoo/KM32EMF/Sample-KM3.xmi']) with curl_apply_transformation_tool({'input_str': 'KM32EMF,./atl_zoo/KM32EMF/Sample-KM3.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'KM32EMF,./atl_zoo/KM32EMF/Sample-KM3.xmi'}}]",[],2025-03-06T21:07:19.092764
Update ./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi according to the instructions in KM32DSL.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'})","curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'])","Matched: curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi']) with curl_apply_transformation_tool({'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'}}]",[],2025-03-06T21:07:22.044938
Implement PNML2XML on data stored within ./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'PNML2XML,./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'})","curl_apply_transformation_tool(['PNML2XML', './atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'])","Matched: curl_apply_transformation_tool(['PNML2XML', './atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi']) with curl_apply_transformation_tool({'input_str': 'PNML2XML,./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'PNML2XML,./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'}}]",[],2025-03-06T21:07:28.016554
Apply Mantis2XML to the data in ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'])","Matched: curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi']) with curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}}]",[],2025-03-06T21:07:35.064676
Apply XML2Ant to ./atl_zoo/Ant2Maven/example/build1.xmi immediately.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'})","curl_apply_transformation_tool(['XML2Ant', './atl_zoo/Ant2Maven/example/build1.xmi'])","Matched: curl_apply_transformation_tool(['XML2Ant', './atl_zoo/Ant2Maven/example/build1.xmi']) with curl_apply_transformation_tool({'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'}}]",[],2025-03-06T21:07:42.622779
Transform ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi using SimpleClass2SimpleRDBMS as the method.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'])","Matched: curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi']) with curl_apply_transformation_tool({'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}}]",[],2025-03-06T21:07:48.906095
Implement KM32EMF on the data at ./atl_zoo/KM32EMF/Sample-KM3.xmi.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'KM32EMF,./atl_zoo/KM32EMF/Sample-KM3.xmi'})","curl_apply_transformation_tool(['KM32EMF', './atl_zoo/KM32EMF/Sample-KM3.xmi'])","Matched: curl_apply_transformation_tool(['KM32EMF', './atl_zoo/KM32EMF/Sample-KM3.xmi']) with curl_apply_transformation_tool({'input_str': 'KM32EMF,./atl_zoo/KM32EMF/Sample-KM3.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'KM32EMF,./atl_zoo/KM32EMF/Sample-KM3.xmi'}}]",[],2025-03-06T21:07:51.932914
Use KM32DSL on ./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi for the transformation.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'})","curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'])","Matched: curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi']) with curl_apply_transformation_tool({'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'KM32DSL,./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'}}]",[],2025-03-06T21:07:55.151270
Execute the PNML2XML algorithm on ./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'PNML2XML,./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'})","curl_apply_transformation_tool(['PNML2XML', './atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'])","Matched: curl_apply_transformation_tool(['PNML2XML', './atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi']) with curl_apply_transformation_tool({'input_str': 'PNML2XML,./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'PNML2XML,./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'}}]",[],2025-03-06T21:08:01.087988
Convert the model contained within ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi by applying Mantis2XML.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'])","Matched: curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi']) with curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}}]",[],2025-03-06T21:08:07.971617
Run XML2Ant through ./atl_zoo/Ant2Maven/example/build1.xmi to produce results.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'})","curl_apply_transformation_tool(['XML2Ant', './atl_zoo/Ant2Maven/example/build1.xmi'])","Matched: curl_apply_transformation_tool(['XML2Ant', './atl_zoo/Ant2Maven/example/build1.xmi']) with curl_apply_transformation_tool({'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'XML2Ant,./atl_zoo/Ant2Maven/example/build1.xmi'}}]",[],2025-03-06T21:08:15.134790
Apply SimpleClass2SimpleRDBMS to every element in ./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'])","Matched: curl_apply_transformation_tool(['SimpleClass2SimpleRDBMS', './atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi']) with curl_apply_transformation_tool({'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'SimpleClass2SimpleRDBMS,./atl_zoo/SimpleClass2SimpleRDBMS/Sample-SimpleClass.xmi'}}]",[],2025-03-06T21:08:22.176099
Perform KM32EMF operation on data at ./atl_zoo/KM32EMF/Sample-KM3.xmi.,single_tool,1,0.0,1,0,No tools called,"curl_apply_transformation_tool(['KM32EMF', './atl_zoo/KM32EMF/Sample-KM3.xmi'])",No matches,[],"[{'api_name': 'curl_apply_transformation_tool', 'arguments': ['KM32EMF', './atl_zoo/KM32EMF/Sample-KM3.xmi']}]",2025-03-06T21:08:27.724201
Convert the structure of ./atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi using KM32DSL technique.,single_tool,1,0.0,1,0,"curl_apply_transformation_tool({'input_str': 'KM32DSL,SimpleExampleMM-KM3.xmi'})","curl_apply_transformation_tool(['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi'])",No matches,[],"[{'api_name': 'curl_apply_transformation_tool', 'arguments': ['KM32DSL', './atl_zoo/DSLBridge/MetamodelBridge/Models/SimpleExample/DSL2EMF/SimpleExampleMM-KM3.xmi']}]",2025-03-06T21:08:30.407200
Transform ./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi with PNML2XML enabled by default.,single_tool,1,1.0,1,1,"curl_apply_transformation_tool({'input_str': 'PNML2XML,./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'})","curl_apply_transformation_tool(['PNML2XML', './atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'])","Matched: curl_apply_transformation_tool(['PNML2XML', './atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi']) with curl_apply_transformation_tool({'input_str': 'PNML2XML,./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'PNML2XML,./atl_zoo/Grafcet2PetriNet/Models/XML2PNML_example.xmi'}}]",[],2025-03-06T21:08:37.034028
Use Mantis2XML as a filter for ./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi.,single_tool,1,1.0,1,1,"curl_transformation_by_Name_tool({'query': 'Mantis2XML'}) | curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'])","Matched: curl_apply_transformation_tool(['Mantis2XML', './atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi']) with curl_apply_transformation_tool({'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'})","[{'tool_name': 'curl_apply_transformation_tool', 'arguments': {'input_str': 'Mantis2XML,./atl_zoo/SoftwareQualityControl2MantisBTFile/modelsExamples/MantisExample.xmi'}}]",[],2025-03-06T21:08:44.120879
